épateur		.+ateur$
conjectateur		.+ateur$
instigateur		.+ateur$
purificateur		.+ateur$
énonciateur		.+ateur$
connotateur		.+ateur$
conformateur		.+ateur$
irrigateur		.+ateur$
limitateur		.+ateur$
scrutateur		.+ateur$
animateur		.+ateur$
excitateur		.+ateur$
libérateur		.+ateur$
inséminateur		.+ateur$
actualisateur		.+ateur$
surrégénérateur		.+ateur$
télémanipulateur		.+ateur$
nomenclateur		.+ateur$
émancipateur		.+ateur$
rétrogradateur		.+ateur$
révélateur		.+ateur$
réhabilitateur		.+ateur$
évaluateur		.+ateur$
pronateur		.+ateur$
communicateur		.+ateur$
dictateur		.+ateur$
scintillateur		.+ateur$
dissimulateur		.+ateur$
observateur		.+ateur$
médiateur		.+ateur$
pasteurisateur		.+ateur$
saltateur		.+ateur$
vociférateur		.+ateur$
collaborateur		.+ateur$
vulgarisateur		.+ateur$
prononciateur		.+ateur$
tentateur		.+ateur$
certificateur		.+ateur$
contemplateur		.+ateur$
respirateur		.+ateur$
justificateur		.+ateur$
spoliateur		.+ateur$
disséminateur		.+ateur$
élévateur		.+ateur$
manipulateur		.+ateur$
estimateur		.+ateur$
inaugurateur		.+ateur$
notateur		.+ateur$
perforateur		.+ateur$
défibrateur		.+ateur$
illustrateur		.+ateur$
méditateur		.+ateur$
convocateur		.+ateur$
coopérateur		.+ateur$
déflegmateur		.+ateur$
judicateur		.+ateur$
confiscateur		.+ateur$
régulateur		.+ateur$
déflorateur		.+ateur$
improvisateur		.+ateur$
déplorateur		.+ateur$
approbateur		.+ateur$
organisateur		.+ateur$
contaminateur		.+ateur$
vocalisateur		.+ateur$
modalisateur		.+ateur$
triomphateur		.+ateur$
concentrateur		.+ateur$
évangélisateur		.+ateur$
commutateur		.+ateur$
congélateur		.+ateur$
fabricateur		.+ateur$
figurateur		.+ateur$
intégrateur		.+ateur$
obscurateur		.+ateur$
déchristianisateur		.+ateur$
usurpateur		.+ateur$
confirmateur		.+ateur$
vulcanisateur		.+ateur$
publicateur		.+ateur$
préservateur		.+ateur$
affermateur		.+ateur$
allégateur		.+ateur$
improbateur		.+ateur$
applicateur		.+ateur$
affirmateur		.+ateur$
isolateur		.+ateur$
promulgateur		.+ateur$
quantificateur		.+ateur$
désapprobateur		.+ateur$
contestateur		.+ateur$
tourmentateur		.+ateur$
mensurateur		.+ateur$
donateur		.+ateur$
sectateur		.+ateur$
rééducateur		.+ateur$
filateur		.+ateur$
déclamateur		.+ateur$
conjurateur		.+ateur$
fomentateur		.+ateur$
sacrificateur		.+ateur$
neutralisateur		.+ateur$
mutilateur		.+ateur$
murmurateur		.+ateur$
exportateur		.+ateur$
réfutateur		.+ateur$
décentralisateur		.+ateur$
percolateur		.+ateur$
humidificateur		.+ateur$
acclimateur		.+ateur$
macérateur		.+ateur$
aliénateur		.+ateur$
dégustateur		.+ateur$
divulgateur		.+ateur$
implantateur		.+ateur$
modérateur		.+ateur$
oblateur		.+ateur$
activateur		.+ateur$
évaporateur		.+ateur$
normalisateur		.+ateur$
réfrigérateur		.+ateur$
qualificateur		.+ateur$
stimulateur		.+ateur$
amplificateur		.+ateur$
fornicateur		.+ateur$
annihilateur		.+ateur$
évocateur		.+ateur$
frelateur		.+ateur$
curateur		.+ateur$
exécrateur		.+ateur$
sécateur		.+ateur$
capitulateur		.+ateur$
collimateur		.+ateur$
compilateur		.+ateur$
accompagnateur		.+ateur$
compensateur		.+ateur$
scarificateur		.+ateur$
stabilisateur		.+ateur$
réparateur		.+ateur$
modulateur		.+ateur$
monopolisateur		.+ateur$
calfateur		.+ateur$
fumigateur		.+ateur$
réconciliateur		.+ateur$
augmentateur		.+ateur$
préparateur		.+ateur$
perscrutateur		.+ateur$
combinateur		.+ateur$
adjudicateur		.+ateur$
annonciateur		.+ateur$
exploitateur		.+ateur$
vaticinateur		.+ateur$
oxygénateur		.+ateur$
conciliateur		.+ateur$
vinificateur		.+ateur$
législateur		.+ateur$
dilapidateur		.+ateur$
moralisateur		.+ateur$
surgénérateur		.+ateur$
incarcérateur		.+ateur$
programmateur		.+ateur$
imitateur		.+ateur$
aérateur		.+ateur$
exclamateur		.+ateur$
sanctificateur		.+ateur$
blasphémateur		.+ateur$
fédérateur		.+ateur$
appréciateur		.+ateur$
insolateur		.+ateur$
photocoagulateur		.+ateur$
planificateur		.+ateur$
intensificateur		.+ateur$
registrateur		.+ateur$
rubricateur		.+ateur$
informateur		.+ateur$
dénonciateur		.+ateur$
dissociateur		.+ateur$
désintégrateur		.+ateur$
désagrégateur		.+ateur$
cofondateur		.+ateur$
conservateur		.+ateur$
dévorateur		.+ateur$
démonstrateur		.+ateur$
constateur		.+ateur$
ondulateur		.+ateur$
transformateur		.+ateur$
congratulateur		.+ateur$
détonateur		.+ateur$
adorateur		.+ateur$
récitateur		.+ateur$
fixateur		.+ateur$
délateur		.+ateur$
nominalisateur		.+ateur$
rotateur		.+ateur$
polarisateur		.+ateur$
incantateur		.+ateur$
quadrateur		.+ateur$
abandonnateur		.+ateur$
sénateur		.+ateur$
démodulateur		.+ateur$
adulateur		.+ateur$
orchestrateur		.+ateur$
négociateur		.+ateur$
machinateur		.+ateur$
accumulateur		.+ateur$
instillateur		.+ateur$
immolateur		.+ateur$
prestidigitateur		.+ateur$
fulgurateur		.+ateur$
restaurateur		.+ateur$
prosateur		.+ateur$
formateur		.+ateur$
réalisateur		.+ateur$
saturateur		.+ateur$
dépurateur		.+ateur$
propagateur		.+ateur$
totalisateur		.+ateur$
explicateur		.+ateur$
coordonnateur		.+ateur$
investigateur		.+ateur$
séparateur		.+ateur$
décourageateur		.+ateur$
littérateur		.+ateur$
consommateur		.+ateur$
implorateur		.+ateur$
stucateur		.+ateur$
surgélateur		.+ateur$
exterminateur		.+ateur$
alimentateur		.+ateur$
hydrateur		.+ateur$
unificateur		.+ateur$
confédérateur		.+ateur$
horodateur		.+ateur$
innervateur		.+ateur$
hétéroaccusateur		.+ateur$
provocateur		.+ateur$
détestateur		.+ateur$
fulminateur		.+ateur$
créateur		.+ateur$
migrateur		.+ateur$
cérificateur		.+ateur$
modificateur		.+ateur$
glossateur		.+ateur$
carbonateur		.+ateur$
prédicateur		.+ateur$
supplantateur		.+ateur$
confabulateur		.+ateur$
radiateur		.+ateur$
préfigurateur		.+ateur$
initiateur		.+ateur$
annotateur		.+ateur$
argumentateur		.+ateur$
aviateur		.+ateur$
prolongateur		.+ateur$
célébrateur		.+ateur$
locateur		.+ateur$
divagateur		.+ateur$
vaccinateur		.+ateur$
interprétateur		.+ateur$
réanimateur		.+ateur$
coadministrateur		.+ateur$
villégiateur		.+ateur$
idéalisateur		.+ateur$
coordinateur		.+ateur$
exagérateur		.+ateur$
notulateur		.+ateur$
centuriateur		.+ateur$
carburateur		.+ateur$
lamentateur		.+ateur$
dateur		.+ateur$
déprédateur		.+ateur$
dénominateur		.+ateur$
dispensateur		.+ateur$
freinateur		.+ateur$
testateur		.+ateur$
pacificateur		.+ateur$
obturateur		.+ateur$
spectateur		.+ateur$
épurateur		.+ateur$
synchronisateur		.+ateur$
stérilisateur		.+ateur$
amodiateur		.+ateur$
téléspectateur		.+ateur$
fellateur		.+ateur$
vaporisateur		.+ateur$
opérateur		.+ateur$
capsulateur		.+ateur$
préconisateur		.+ateur$
examinateur		.+ateur$
dépravateur		.+ateur$
violateur		.+ateur$
flagellateur		.+ateur$
démoralisateur		.+ateur$
agitateur		.+ateur$
récupérateur		.+ateur$
déflagrateur		.+ateur$
lapidateur		.+ateur$
ultraconservateur		.+ateur$
innovateur		.+ateur$
élucubrateur		.+ateur$
rectificateur		.+ateur$
gouvernateur		.+ateur$
taxateur		.+ateur$
dépréciateur		.+ateur$
revendicateur		.+ateur$
calculateur		.+ateur$
divinateur		.+ateur$
résonnateur		.+ateur$
monochromateur		.+ateur$
ventilateur		.+ateur$
vibrateur		.+ateur$
installateur		.+ateur$
glorificateur		.+ateur$
continuateur		.+ateur$
réunificateur		.+ateur$
multiplicateur		.+ateur$
cultivateur		.+ateur$
dessinateur		.+ateur$
incinérateur		.+ateur$
édificateur		.+ateur$
identificateur		.+ateur$
perturbateur		.+ateur$
orateur		.+ateur$
consécrateur		.+ateur$
tabulateur		.+ateur$
analysateur		.+ateur$
expérimentateur		.+ateur$
inhalateur		.+ateur$
malversateur		.+ateur$
amateur		.+ateur$
inspirateur		.+ateur$
prédateur		.+ateur$
authentificateur		.+ateur$
supinateur		.+ateur$
indicateur		.+ateur$
conspirateur		.+ateur$
éthérificateur		.+ateur$
ratiocinateur		.+ateur$
interpellateur		.+ateur$
consignateur		.+ateur$
générateur		.+ateur$
imprécateur		.+ateur$
profanateur		.+ateur$
numérateur		.+ateur$
citateur		.+ateur$
castramétateur		.+ateur$
buccinateur		.+ateur$
volumateur		.+ateur$
déviateur		.+ateur$
rénovateur		.+ateur$
verbalisateur		.+ateur$
soulévateur		.+ateur$
accélérateur		.+ateur$
obérateur		.+ateur$
translateur		.+ateur$
herborisateur		.+ateur$
lacérateur		.+ateur$
décorateur		.+ateur$
armateur		.+ateur$
explorateur		.+ateur$
insensibilisateur		.+ateur$
vitupérateur		.+ateur$
acclamateur		.+ateur$
évacuateur		.+ateur$
agiotateur		.+ateur$
panificateur		.+ateur$
navigateur		.+ateur$
accusateur		.+ateur$
hybridateur		.+ateur$
dominateur		.+ateur$
classificateur		.+ateur$
siccateur		.+ateur$
utilisateur		.+ateur$
allocateur		.+ateur$
calomniateur		.+ateur$
réformateur		.+ateur$
expurgateur		.+ateur$
variateur		.+ateur$
assimilateur		.+ateur$
épargnateur		.+ateur$
invocateur		.+ateur$
narrateur		.+ateur$
conculcateur		.+ateur$
cotateur		.+ateur$
laudateur		.+ateur$
instrumentateur		.+ateur$
décimateur		.+ateur$
temporisateur		.+ateur$
excavateur		.+ateur$
canalisateur		.+ateur$
renforçateur		.+ateur$
diffamateur		.+ateur$
fabulateur		.+ateur$
ordonnateur		.+ateur$
extirpateur		.+ateur$
suscitateur		.+ateur$
inondateur		.+ateur$
subrogateur		.+ateur$
sulfateur		.+ateur$
émanateur		.+ateur$
postulateur		.+ateur$
nominateur		.+ateur$
renonciateur		.+ateur$
spéculateur		.+ateur$
interpolateur		.+ateur$
micromanipulateur		.+ateur$
abréviateur		.+ateur$
intimidateur		.+ateur$
démystificateur		.+ateur$
crucificateur		.+ateur$
carbonisateur		.+ateur$
captateur		.+ateur$
fondateur		.+ateur$
clarificateur		.+ateur$
procrastinateur		.+ateur$
égalisateur		.+ateur$
harmonisateur		.+ateur$
dissertateur		.+ateur$
transmutateur		.+ateur$
aspirateur		.+ateur$
négateur		.+ateur$
novateur		.+ateur$
distillateur		.+ateur$
éducateur		.+ateur$
exaltateur		.+ateur$
énumérateur		.+ateur$
destinateur		.+ateur$
procurateur		.+ateur$
adultérateur		.+ateur$
thermorégulateur		.+ateur$
spécificateur		.+ateur$
condensateur		.+ateur$
inventoriateur		.+ateur$
présentateur		.+ateur$
régénérateur		.+ateur$
sensibilisateur		.+ateur$
inoculateur		.+ateur$
défibrillateur		.+ateur$
calorisateur		.+ateur$
expropriateur		.+ateur$
irrorateur		.+ateur$
réclamateur		.+ateur$
illuminateur		.+ateur$
admirateur		.+ateur$
triturateur		.+ateur$
terminateur		.+ateur$
pulvérisateur		.+ateur$
imaginateur		.+ateur$
simulateur		.+ateur$
défécateur		.+ateur$
rateur		.+ateur$
insufflateur		.+ateur$
miniateur		.+ateur$
comparateur		.+ateur$
consolateur		.+ateur$
oscillateur		.+ateur$
prévaricateur		.+ateur$
déclinateur		.+ateur$
collateur		.+ateur$
pulsateur		.+ateur$
liquidateur		.+ateur$
incitateur		.+ateur$
ordinateur		.+ateur$
zélateur		.+ateur$
déificateur		.+ateur$
pondérateur		.+ateur$
proclamateur		.+ateur$
alternateur		.+ateur$
désensibilisateur		.+ateur$
désignateur		.+ateur$
cristallisateur		.+ateur$
adaptateur		.+ateur$
récriminateur		.+ateur$
instaurateur		.+ateur$
auscultateur		.+ateur$
commentateur		.+ateur$
vérificateur		.+ateur$
volateur		.+ateur$
falsificateur		.+ateur$
damnateur		.+ateur$
pollinisateur		.+ateur$
interrogateur		.+ateur$
localisateur		.+ateur$
masturbateur		.+ateur$
dissipateur		.+ateur$
duplicateur		.+ateur$
lubrificateur		.+ateur$
thésaurisateur		.+ateur$
dilatateur		.+ateur$
jugulateur		.+ateur$
importateur		.+ateur$
réorganisateur		.+ateur$
administrateur		.+ateur$
mystificateur		.+ateur$
mateur		.+ateur$
discriminateur		.+ateur$
formolateur		.+ateur$
versificateur		.+ateur$
